ID,Knum,CSPLIT_REC,TSD_NUM,INVOICE,LocCode,SystemDate,ApplicationDate,EventType,BGN01,SF_TRANS,STAT_FLAG,EXT,MSG1,MSG2,MSG3,MSG4,MSG5,MSG6,MSG7,MSG8,MSG9,MSG10,REQUESTED_DAYS,OFOUR_FROM,OFOUR_TO,CONFIRM_NUM,TIMEZONE,EMP_CODE,EMP_LNAME,EMP_FNAME,FIELD_CHANGED,REZ_NUM,csplitid
1800001405,037-SAMPLE1259,0,0,,2196,20260128185721,202601281857.0,1,62,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1259,1,EMP_0051,EMP,EMP,,,0
1800001406,037-SAMPLE1259,0,0,,1863,20260128124011,202601281240.0,1,64,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1259,1,EMP_0012,EMP,EMP,,,0
1800001407,037-SAMPLE1259,0,0,,9800,20260128121133,202601281211.0,3,85,,,,Edi-Update,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1259,1,EMP_0002,EMP,EMP,,,0
1800001408,037-SAMPLE1260,0,0,,8513,20260202135347,202602021353.0,3,81,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1260,1,EMP_0037,EMP,EMP,,,0
1800001409,037-SAMPLE1260,0,0,,3356,20260203084549,202602030845.0,4,18,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1260,1,EMP_0093,EMP,EMP,,,0
1800001410,037-SAMPLE1260,0,0,,7270,20260204092313,202602040923.0,0,91,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1260,1,EMP_0018,EMP,EMP,,,0
1800001411,037-SAMPLE1260,0,0,,2186,20260205143008,202602051430.0,0,56,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1260,1,EMP_0082,EMP,EMP,,,0
1800001412,037-SAMPLE1260,0,0,,6567,20260206154909,202602061549.0,3,58,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1260,1,EMP_0052,EMP,EMP,,,0
1800001413,037-SAMPLE1260,0,0,,2858,20260207120018,202602071200.0,3,34,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1260,1,EMP_0009,EMP,EMP,,,0
1800001414,037-SAMPLE1261,0,0,,4173,20260202114549,202602021145.0,1,84,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1261,1,EMP_0030,EMP,EMP,,,0
1800001415,037-SAMPLE1261,0,0,,8053,20260203125045,202602031250.0,3,82,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1261,1,EMP_0003,EMP,EMP,,,0
1800001416,037-SAMPLE1261,0,0,,4440,20260204165542,202602041655.0,3,79,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1261,1,EMP_0038,EMP,EMP,,,0
1800001417,037-SAMPLE1261,0,0,,7163,20260205160952,202602051609.0,4,24,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1261,1,EMP_0011,EMP,EMP,,,0
1800001418,037-SAMPLE1261,0,0,,6878,20260206102438,202602061024.0,3,31,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1261,1,EMP_0095,EMP,EMP,,,0
1800001419,037-SAMPLE1261,0,0,,3000,20260207181229,202602071812.0,4,50,,,,Loc-Contact,Event 6,Converted,,,,,,,,0,,,037-SAMPLE1261,1,EMP_0040,EMP,EMP,,,0
1800001420,037-SAMPLE1262,0,0,,8095,20260216185547,202602161855.0,3,72,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1262,1,EMP_0085,EMP,EMP,,,0
1800001421,037-SAMPLE1262,0,0,,1083,20260217081256,202602170812.0,0,86,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1262,1,EMP_0004,EMP,EMP,,,0
1800001422,037-SAMPLE1262,0,0,,1518,20260218083921,202602180839.0,0,8,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1262,1,EMP_0009,EMP,EMP,,,0
1800001423,037-SAMPLE1262,0,0,,2548,20260219140203,202602191402.0,4,7,,,,Loc-Contact,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1262,1,EMP_0006,EMP,EMP,,,0
1800001424,037-SAMPLE1263,0,0,,6249,20260216175113,202602161751.0,1,68,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0009,EMP,EMP,,,0
1800001425,037-SAMPLE1263,0,0,,121,20260217095209,202602170952.0,3,93,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0011,EMP,EMP,,,0
1800001426,037-SAMPLE1263,0,0,,6516,20260218150015,202602181500.0,4,66,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0058,EMP,EMP,,,0
1800001427,037-SAMPLE1263,0,0,,7416,20260219130124,202602191301.0,0,46,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0090,EMP,EMP,,,0
1800001428,037-SAMPLE1263,0,0,,9937,20260220155215,202602201552.0,1,71,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0013,EMP,EMP,,,0
1800001429,037-SAMPLE1263,0,0,,8879,20260221181221,202602211812.0,4,97,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0014,EMP,EMP,,,0
1800001430,037-SAMPLE1263,0,0,,5245,20260222175731,202602221757.0,0,60,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0025,EMP,EMP,,,0
1800001431,037-SAMPLE1263,0,0,,6677,20260223095209,202602230952.0,0,47,,,,Rez-CDP Messaging,Event 8,,,,,,,,,0,,,037-SAMPLE1263,1,EMP_0070,EMP,EMP,,,0
1800001432,037-SAMPLE1264,0,0,,5593,20260112085517,202601120855.0,4,20,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1264,1,EMP_0010,EMP,EMP,,,0
1800001433,037-SAMPLE1264,0,0,,9199,20260113180918,202601131809.0,4,46,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1264,1,EMP_0048,EMP,EMP,,,0
1800001434,037-SAMPLE1264,0,0,,6346,20260114182703,202601141827.0,0,99,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1264,1,EMP_0061,EMP,EMP,,,0
1800001435,037-SAMPLE1264,0,0,,5238,20260115094620,202601150946.0,1,70,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1264,1,EMP_0006,EMP,EMP,,,0
1800001436,037-SAMPLE1265,0,0,,7234,20260216110505,202602161105.0,0,55,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1265,1,EMP_0034,EMP,EMP,,,0
1800001437,037-SAMPLE1265,0,0,,7413,20260217080112,202602170801.0,4,56,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1265,1,EMP_0097,EMP,EMP,,,0
1800001438,037-SAMPLE1265,0,0,,9324,20260218174325,202602181743.0,1,57,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1265,1,EMP_0008,EMP,EMP,,,0
1800001439,037-SAMPLE1266,0,0,,6002,20260202112146,202602021121.0,0,6,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1266,1,EMP_0018,EMP,EMP,,,0
1800001440,037-SAMPLE1266,0,0,,8125,20260203115650,202602031156.0,3,34,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1266,1,EMP_0025,EMP,EMP,,,0
1800001441,037-SAMPLE1266,0,0,,4914,20260204105754,202602041057.0,0,41,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1266,1,EMP_0074,EMP,EMP,,,0
1800001442,037-SAMPLE1266,0,0,,7065,20260205111405,202602051114.0,3,81,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1266,1,EMP_0054,EMP,EMP,,,0
1800001443,037-SAMPLE1267,0,0,,3946,20260119181035,202601191810.0,0,75,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1267,1,EMP_0048,EMP,EMP,,,0
1800001444,037-SAMPLE1267,0,0,,1471,20260120103534,202601201035.0,3,69,,,,Edi-Update,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1267,1,EMP_0006,EMP,EMP,,,0
1800001445,037-SAMPLE1268,0,0,,6726,20260216151558,202602161515.0,0,94,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1268,1,EMP_0077,EMP,EMP,,,0
1800001446,037-SAMPLE1268,0,0,,5930,20260217103450,202602171034.0,1,52,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1268,1,EMP_0078,EMP,EMP,,,0
1800001447,037-SAMPLE1268,0,0,,1510,20260218160212,202602181602.0,4,99,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1268,1,EMP_0055,EMP,EMP,,,0
1800001448,037-SAMPLE1268,0,0,,7085,20260219120340,202602191203.0,1,98,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1268,1,EMP_0088,EMP,EMP,,,0
1800001449,037-SAMPLE1268,0,0,,2653,20260220152202,202602201522.0,0,63,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1268,1,EMP_0076,EMP,EMP,,,0
1800001450,037-SAMPLE1268,0,0,,5808,20260221171420,202602211714.0,0,99,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1268,1,EMP_0022,EMP,EMP,,,0
1800001451,037-SAMPLE1268,0,0,,2472,20260222175026,202602221750.0,0,1,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1268,1,EMP_0069,EMP,EMP,,,0
1800001452,037-SAMPLE1269,0,0,,5863,20260112154924,202601121549.0,4,59,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1269,1,EMP_0039,EMP,EMP,,,0
1800001453,037-SAMPLE1269,0,0,,3553,20260113161312,202601131613.0,3,65,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1269,1,EMP_0047,EMP,EMP,,,0
1800001454,037-SAMPLE1269,0,0,,9128,20260114183055,202601141830.0,0,16,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1269,1,EMP_0033,EMP,EMP,,,0
1800001455,037-SAMPLE1269,0,0,,1896,20260115101423,202601151014.0,4,32,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1269,1,EMP_0045,EMP,EMP,,,0
1800001456,037-SAMPLE1269,0,0,,9574,20260116143747,202601161437.0,3,21,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1269,1,EMP_0036,EMP,EMP,,,0
1800001457,037-SAMPLE1269,0,0,,8673,20260117122753,202601171227.0,4,33,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1269,1,EMP_0088,EMP,EMP,,,0
1800001458,037-SAMPLE1270,0,0,,7605,20260216173535,202602161735.0,0,86,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1270,1,EMP_0051,EMP,EMP,,,0
1800001459,037-SAMPLE1270,0,0,,6920,20260217152322,202602171523.0,4,90,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1270,1,EMP_0002,EMP,EMP,,,0
1800001460,037-SAMPLE1270,0,0,,5585,20260218111511,202602181115.0,1,58,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1270,1,EMP_0040,EMP,EMP,,,0
1800001461,037-SAMPLE1270,0,0,,3244,20260219175102,202602191751.0,4,85,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1270,1,EMP_0007,EMP,EMP,,,0
1800001462,037-SAMPLE1270,0,0,,1303,20260220103017,202602201030.0,0,17,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1270,1,EMP_0003,EMP,EMP,,,0
1800001463,037-SAMPLE1270,0,0,,9401,20260221163152,202602211631.0,1,40,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1270,1,EMP_0058,EMP,EMP,,,0
1800001464,037-SAMPLE1270,0,0,,3973,20260222115251,202602221152.0,1,36,,,,RA-eSignerPrint Interface,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1270,1,EMP_0019,EMP,EMP,,,0
1800001465,037-SAMPLE1271,0,0,,3783,20260209084047,202602090840.0,3,4,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1271,1,EMP_0096,EMP,EMP,,,0
1800001466,037-SAMPLE1271,0,0,,7890,20260210120249,202602101202.0,1,57,,,,RA-eSignerPrint Interface,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1271,1,EMP_0054,EMP,EMP,,,0
1800001467,037-SAMPLE1272,0,0,,8275,20260209130336,202602091303.0,3,46,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1272,1,EMP_0077,EMP,EMP,,,0
1800001468,037-SAMPLE1272,0,0,,1909,20260210134454,202602101344.0,3,91,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1272,1,EMP_0011,EMP,EMP,,,0
1800001469,037-SAMPLE1272,0,0,,2946,20260211160727,202602111607.0,3,7,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1272,1,EMP_0034,EMP,EMP,,,0
1800001470,037-SAMPLE1272,0,0,,1151,20260212172645,202602121726.0,0,38,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1272,1,EMP_0055,EMP,EMP,,,0
1800001471,037-SAMPLE1272,0,0,,3664,20260213164654,202602131646.0,0,44,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1272,1,EMP_0044,EMP,EMP,,,0
1800001472,037-SAMPLE1272,0,0,,486,20260214084538,202602140845.0,0,90,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1272,1,EMP_0024,EMP,EMP,,,0
1800001473,037-SAMPLE1272,0,0,,5891,20260215164338,202602151643.0,3,45,,,,Edi-Update,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1272,1,EMP_0055,EMP,EMP,,,0
1800001474,037-SAMPLE1273,0,0,,9127,20260216095548,202602160955.0,0,73,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1273,1,EMP_0085,EMP,EMP,,,0
1800001475,037-SAMPLE1273,0,0,,9710,20260217174155,202602171741.0,1,32,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1273,1,EMP_0034,EMP,EMP,,,0
1800001476,037-SAMPLE1273,0,0,,4708,20260218185830,202602181858.0,0,59,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1273,1,EMP_0045,EMP,EMP,,,0
1800001477,037-SAMPLE1273,0,0,,7570,20260219104443,202602191044.0,4,49,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1273,1,EMP_0054,EMP,EMP,,,0
1800001478,037-SAMPLE1273,0,0,,3689,20260220183943,202602201839.0,0,93,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1273,1,EMP_0072,EMP,EMP,,,0
1800001479,037-SAMPLE1273,0,0,,3017,20260221162204,202602211622.0,4,9,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1273,1,EMP_0005,EMP,EMP,,,0
1800001480,037-SAMPLE1273,0,0,,1607,20260222134636,202602221346.0,1,83,,,,RA-eSignerPrint Interface,Event 7,,,,,,,,,0,,,037-SAMPLE1273,1,EMP_0008,EMP,EMP,,,0
1800001481,037-SAMPLE1274,0,0,,7994,20260112104009,202601121040.0,4,37,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1274,1,EMP_0093,EMP,EMP,,,0
1800001482,037-SAMPLE1274,0,0,,2642,20260113101313,202601131013.0,0,95,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1274,1,EMP_0079,EMP,EMP,,,0
1800001483,037-SAMPLE1274,0,0,,802,20260114134651,202601141346.0,1,2,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1274,1,EMP_0090,EMP,EMP,,,0
1800001484,037-SAMPLE1274,0,0,,3907,20260115175655,202601151756.0,4,18,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1274,1,EMP_0099,EMP,EMP,,,0
1800001485,037-SAMPLE1274,0,0,,103,20260116171725,202601161717.0,3,4,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1274,1,EMP_0002,EMP,EMP,,,0
1800001486,037-SAMPLE1274,0,0,,5442,20260117084113,202601170841.0,1,8,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1274,1,EMP_0030,EMP,EMP,,,0
1800001487,037-SAMPLE1274,0,0,,1925,20260118160408,202601181604.0,0,5,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1274,1,EMP_0041,EMP,EMP,,,0
1800001488,037-SAMPLE1275,0,0,,128,20260216094047,202602160940.0,1,95,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1275,1,EMP_0014,EMP,EMP,,,0
1800001489,037-SAMPLE1275,0,0,,3128,20260217105004,202602171050.0,0,21,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1275,1,EMP_0067,EMP,EMP,,,0
1800001490,037-SAMPLE1275,0,0,,7461,20260218133901,202602181339.0,4,47,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1275,1,EMP_0014,EMP,EMP,,,0
1800001491,037-SAMPLE1276,0,0,,2702,20260216105333,202602161053.0,3,11,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1276,1,EMP_0071,EMP,EMP,,,0
1800001492,037-SAMPLE1276,0,0,,7712,20260217094740,202602170947.0,4,24,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1276,1,EMP_0077,EMP,EMP,,,0
1800001493,037-SAMPLE1276,0,0,,944,20260218090007,202602180900.0,1,60,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1276,1,EMP_0061,EMP,EMP,,,0
1800001494,037-SAMPLE1276,0,0,,7417,20260219090122,202602190901.0,4,20,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1276,1,EMP_0024,EMP,EMP,,,0
1800001495,037-SAMPLE1276,0,0,,4636,20260220112119,202602201121.0,1,21,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1276,1,EMP_0093,EMP,EMP,,,0
1800001496,037-SAMPLE1276,0,0,,1150,20260221121921,202602211219.0,3,57,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1276,1,EMP_0052,EMP,EMP,,,0
1800001497,037-SAMPLE1276,0,0,,9809,20260222180227,202602221802.0,4,98,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1276,1,EMP_0023,EMP,EMP,,,0
1800001498,037-SAMPLE1277,0,0,,4427,20260216080845,202602160808.0,1,39,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1277,1,EMP_0046,EMP,EMP,,,0
1800001499,037-SAMPLE1277,0,0,,2063,20260217114053,202602171140.0,1,25,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1277,1,EMP_0100,EMP,EMP,,,0
1800001500,037-SAMPLE1277,0,0,,5241,20260218130049,202602181300.0,1,88,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1277,1,EMP_0089,EMP,EMP,,,0
1800001501,037-SAMPLE1277,0,0,,7356,20260219122724,202602191227.0,0,3,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1277,1,EMP_0066,EMP,EMP,,,0
1800001502,037-SAMPLE1278,0,0,,6250,20260209145113,202602091451.0,0,26,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1278,1,EMP_0092,EMP,EMP,,,0
1800001503,037-SAMPLE1278,0,0,,9675,20260210141846,202602101418.0,0,12,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1278,1,EMP_0003,EMP,EMP,,,0
1800001504,037-SAMPLE1278,0,0,,3489,20260211124055,202602111240.0,3,69,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1278,1,EMP_0002,EMP,EMP,,,0
1800001505,037-SAMPLE1279,0,0,,440,20260216110433,202602161104.0,1,79,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1279,1,EMP_0049,EMP,EMP,,,0
1800001506,037-SAMPLE1279,0,0,,8408,20260217154400,202602171544.0,3,20,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1279,1,EMP_0056,EMP,EMP,,,0
1800001507,037-SAMPLE1279,0,0,,9046,20260218105435,202602181054.0,0,74,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1279,1,EMP_0068,EMP,EMP,,,0
1800001508,037-SAMPLE1279,0,0,,4780,20260219151609,202602191516.0,3,65,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1279,1,EMP_0037,EMP,EMP,,,0
1800001509,037-SAMPLE1279,0,0,,6171,20260220155853,202602201558.0,1,34,,,,RA-eSignerPrint Interface,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1279,1,EMP_0046,EMP,EMP,,,0
1800001510,037-SAMPLE1280,0,0,,1677,20260126114504,202601261145.0,3,35,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1280,1,EMP_0065,EMP,EMP,,,0
1800001511,037-SAMPLE1280,0,0,,3474,20260127110611,202601271106.0,3,49,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1280,1,EMP_0008,EMP,EMP,,,0
1800001512,037-SAMPLE1280,0,0,,2554,20260128091657,202601280916.0,3,16,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1280,1,EMP_0048,EMP,EMP,,,0
1800001513,037-SAMPLE1280,0,0,,4950,20260128174453,202601281744.0,1,90,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1280,1,EMP_0043,EMP,EMP,,,0
1800001514,037-SAMPLE1280,0,0,,7091,20260128145401,202601281454.0,1,74,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1280,1,EMP_0069,EMP,EMP,,,0
1800001515,037-SAMPLE1280,0,0,,5163,20260128123545,202601281235.0,4,92,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1280,1,EMP_0044,EMP,EMP,,,0
1800001516,037-SAMPLE1280,0,0,,5319,20260128082938,202601280829.0,1,28,,,,RA-eSignerPrint Interface,Event 7,,,,,,,,,0,,,037-SAMPLE1280,1,EMP_0022,EMP,EMP,,,0
1800001517,037-SAMPLE1281,0,0,,706,20260216124021,202602161240.0,3,87,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1281,1,EMP_0017,EMP,EMP,,,0
1800001518,037-SAMPLE1281,0,0,,4456,20260217170247,202602171702.0,1,22,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1281,1,EMP_0031,EMP,EMP,,,0
1800001519,037-SAMPLE1281,0,0,,4845,20260218083318,202602180833.0,1,73,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1281,1,EMP_0086,EMP,EMP,,,0
1800001520,037-SAMPLE1281,0,0,,4242,20260219141056,202602191410.0,4,81,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1281,1,EMP_0007,EMP,EMP,,,0
1800001521,037-SAMPLE1282,0,0,,348,20260216155533,202602161555.0,1,65,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1282,1,EMP_0030,EMP,EMP,,,0
1800001522,037-SAMPLE1282,0,0,,3855,20260217110155,202602171101.0,1,42,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1282,1,EMP_0030,EMP,EMP,,,0
1800001523,037-SAMPLE1282,0,0,,1906,20260218123403,202602181234.0,0,100,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1282,1,EMP_0036,EMP,EMP,,,0
1800001524,037-SAMPLE1282,0,0,,1198,20260219152629,202602191526.0,1,78,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1282,1,EMP_0077,EMP,EMP,,,0
1800001525,037-SAMPLE1282,0,0,,626,20260220111832,202602201118.0,0,53,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1282,1,EMP_0073,EMP,EMP,,,0
1800001526,037-SAMPLE1283,0,0,,5465,20260216135711,202602161357.0,0,86,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1283,1,EMP_0012,EMP,EMP,,,0
1800001527,037-SAMPLE1283,0,0,,9577,20260217103410,202602171034.0,3,67,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1283,1,EMP_0085,EMP,EMP,,,0
1800001528,037-SAMPLE1283,0,0,,4467,20260218175603,202602181756.0,4,76,,,,Loc-Contact,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1283,1,EMP_0004,EMP,EMP,,,0
1800001529,037-SAMPLE1284,0,0,,254,20260216165029,202602161650.0,4,67,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1284,1,EMP_0056,EMP,EMP,,,0
1800001530,037-SAMPLE1284,0,0,,1134,20260217142748,202602171427.0,1,75,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1284,1,EMP_0004,EMP,EMP,,,0
1800001531,037-SAMPLE1284,0,0,,9990,20260218160905,202602181609.0,4,69,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1284,1,EMP_0011,EMP,EMP,,,0
1800001532,037-SAMPLE1284,0,0,,8865,20260219134435,202602191344.0,1,50,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1284,1,EMP_0015,EMP,EMP,,,0
1800001533,037-SAMPLE1284,0,0,,5389,20260220163629,202602201636.0,4,92,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1284,1,EMP_0090,EMP,EMP,,,0
1800001534,037-SAMPLE1284,0,0,,3886,20260221154000,202602211540.0,4,41,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1284,1,EMP_0071,EMP,EMP,,,0
1800001535,037-SAMPLE1285,0,0,,337,20260216134603,202602161346.0,1,44,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1285,1,EMP_0048,EMP,EMP,,,0
1800001536,037-SAMPLE1285,0,0,,5604,20260217142223,202602171422.0,1,59,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1285,1,EMP_0070,EMP,EMP,,,0
