CONFIRM_NUM,RENTER_LAST,CLAIM,CDP,CDP NAME,Week Of,INIT_DATE,HTZREGION,SET_STATE,ZONE,AREA_MGR,GENERAL_MGR,RENT_LOC,RES_ID,RENT_IND,CANCEL_ID,UNUSED_IND,CONTACT_GROUP,New Contact Group,CONTACT RANGE,ADJ LNAME,ADJ FNAME,BODY SHOP,CODE,KNUM,MONTH,ZIP,CANCEL REASON,INIT_DT_FINAL,DT_FROM_ALPHA1,DAY_DIF,HRS_DIF,MIN_DIF,MMR
037-SAMPLE0126,CUSTOMER_0011,CLAIM_0138,1238321,CDP_0091,2025-12-29,2025-12-30,CENTRAL,IL,MW,AREA_MGR_0086,GEN_MGR_0045,5311-01    - OAK PARK HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0264,STF02,037-SAMPLE0049,202512,ZIP_0192, ,2025-12-30 14:52:00,2025-12-30 15:39:00,0.0,1.0,47.0,NO MMR
037-SAMPLE0373,CUSTOMER_0158,CLAIM_0195,1238321,CDP_0091,2025-12-01,2025-11-30,CENTRAL,MN,MW,AREA_MGR_0071,GEN_MGR_0024,5385-35    - BROOKLYN CENTER HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,BODY_SHOP_0281,STF02,037-SAMPLE0160,202511,ZIP_0184, ,2025-11-30 00:14:00,,,,,NO MMR
037-SAMPLE0263,CUSTOMER_0173,CLAIM_0365,1238321,CDP_0091,2025-11-17,2025-11-17,CENTRAL,TX,SW,AREA_MGR_0067,GEN_MGR_0041,7662-05    - PEARLAND HLE,1,0,0,1,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0072,BODY_SHOP_0105,STF02,037-SAMPLE0098,202511,ZIP_0253, ,2025-11-17 15:06:00,2025-11-17 16:23:00,0.0,1.0,77.0,NO MMR
037-SAMPLE0075,CUSTOMER_0331,CLAIM_0428,1162232,CDP_0094,2025-12-22,2025-12-20,WESTERN,CA,NPAC,AREA_MGR_0056,GEN_MGR_0032,7273-18    - OAKLAND  MARRIOTT HLE,1,0,1,0,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0243,,STF02,037-SAMPLE0026,202512,ZIP_0333, ,2025-12-20 20:03:00,2025-12-22 11:20:00,2.0,39.0,2357.0,NO MMR
037-SAMPLE0235,CUSTOMER_0025,CLAIM_0319,1162232,CDP_0094,2025-11-10,2025-11-13,CENTRAL,TX,SW,AREA_MGR_0097,GEN_MGR_0059,7609-02    - VANDERGRIFF TOYOTA HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0070,,STF02,037-SAMPLE0089,202511,ZIP_0239, ,2025-11-13 10:57:00,2025-11-13 11:21:00,0.0,1.0,24.0,NO MMR
037-SAMPLE0389,CUSTOMER_0424,CLAIM_0381,1162232,CDP_0094,2025-12-01,2025-12-01,WESTERN,CA,SPAC,AREA_MGR_0087,GEN_MGR_0048,5715-01    - BOB STALL CHEVROLET HLE,1,0,1,0,COUNTER,COUNTER,(d)3-6 hrs,,ADJUSTER_0069,,STF02,037-SAMPLE0166,202512,ZIP_0310,MERGE RESERVATION,2025-12-01 15:20:00,2025-12-01 18:28:00,0.0,3.0,188.0,NO MMR
037-SAMPLE0308,CUSTOMER_0295,CLAIM_0407,1939099,CDP_0020,2025-11-17,2025-11-20,EASTERN,MA,NE,AREA_MGR_0036,GEN_MGR_0038,7735-01    - CHELMSFORD HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0045,BODY_SHOP_0003,AMI01,037-SAMPLE0119,202511,ZIP_0009, ,2025-11-20 15:28:00,2025-11-20 15:35:00,0.0,0.0,7.0,MMR
208-SAMPLE0471,CUSTOMER_0001,CLAIM_0001,2253304,CDP_0035,2025-11-24,2025-11-27,CANADA,QC,CA QUEBEC ZONE,AREA_MGR_0078,GEN_MGR_0040,8055-18    - MARCEL -LAURIN,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0162,,CAN01,208-SAMPLE0192,202511,ZIP_0357, ,2025-11-27 14:46:00,,,,,NO MMR
037-SAMPLE0128,CUSTOMER_0254,CLAIM_0086,2172116,CDP_0032,2025-12-29,2025-12-30,WESTERN,CA,NPAC,AREA_MGR_0005,GEN_MGR_0057,7361-03    - SUSANVILLE HLE,1,0,0,1,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0053,,CSA01,037-SAMPLE0050,202512,ZIP_0345, ,2025-12-30 16:30:00,2025-12-31 12:50:00,1.0,20.0,1220.0,NO MMR
037-SAMPLE0384,CUSTOMER_0177,CLAIM_0460,1196491,CDP_0028,2025-12-01,2025-12-01,EASTERN,MA,NE,AREA_MGR_0073,GEN_MGR_0042,7748-17    - PITTSFIELD HLE,1,0,0,1,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0198,,COM01,037-SAMPLE0164,202512,ZIP_0002, ,2025-12-01 13:47:00,2025-12-02 16:49:00,1.0,27.0,1622.0,NO MMR
037-SAMPLE0210,CUSTOMER_0137,CLAIM_0298,1238321,CDP_0091,2025-11-10,2025-11-11,EASTERN,PA,MA,AREA_MGR_0110,GEN_MGR_0033,6803-33    - CITYWIDE HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0035,STF02,037-SAMPLE0079,202511,ZIP_0056, ,2025-11-11 13:02:00,2025-11-11 13:16:00,0.0,0.0,14.0,NO MMR
037-SAMPLE0151,CUSTOMER_0394,CLAIM_0473,2254353,CDP_0095,2025-11-03,2025-11-04,WESTERN,CA,SPAC,AREA_MGR_0117,GEN_MGR_0002,7183-05    - EXPOSITION HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0152,BODY_SHOP_0085,GNL01,037-SAMPLE0059,202511,ZIP_0288, ,2025-11-04 12:03:00,2025-11-04 12:13:00,0.0,0.0,10.0,MMR
037-SAMPLE0424,CUSTOMER_0169,CLAIM_0107,1162232,CDP_0094,2025-12-01,2025-12-05,EASTERN,GA,SE,AREA_MGR_0049,GEN_MGR_0067,4928-03    - AAA MACON HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0130,,STF02,037-SAMPLE0178,202512,ZIP_0110, ,2025-12-05 09:04:00,2025-12-05 09:46:00,0.0,0.0,42.0,NO MMR
037-SAMPLE0334,CUSTOMER_0352,CLAIM_0085,2172113,CDP_0031,2025-11-24,2025-11-24,WESTERN,CA,NPAC,AREA_MGR_0005,GEN_MGR_0057,7361-03    - SUSANVILLE HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0107,BODY_SHOP_0205,CSA01,037-SAMPLE0132,202511,ZIP_0345, ,2025-11-24 13:00:00,2025-11-24 13:03:00,0.0,0.0,3.0,NO MMR
037-SAMPLE0001,CUSTOMER_0431,CLAIM_0188,1238321,CDP_0091,2025-12-08,2025-12-10,CENTRAL,MI,NC,AREA_MGR_0022,GEN_MGR_0039,6911-14    - HALL ROAD NORTH HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0224,STF02,037-SAMPLE0001,202512,ZIP_0169, ,2025-12-10 15:58:00,2025-12-10 16:34:00,0.0,1.0,36.0,NO MMR
037-SAMPLE0421,CUSTOMER_0223,CLAIM_0041,1871008,CDP_0022,2025-12-01,2025-12-04,EASTERN,MA,NE,AREA_MGR_0106,GEN_MGR_0038,7731-04    - REVERE HLE,1,0,1,0,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0117,,GNL01,037-SAMPLE0176,202512,ZIP_0013,CUSTOMER CANCELLED,2025-12-04 16:55:00,2025-12-05 09:38:00,1.0,17.0,1003.0,NO MMR
037-SAMPLE0017,CUSTOMER_0127,CLAIM_0135,1162232,CDP_0094,2025-12-08,2025-12-11,CENTRAL,IL,MW,AREA_MGR_0086,GEN_MGR_0045,2204-12    - STATE STREET HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0070,,STF02,037-SAMPLE0007,202512,ZIP_0198, ,2025-12-11 18:50:00,2025-12-11 19:10:00,0.0,1.0,20.0,NO MMR
037-SAMPLE0452,CUSTOMER_0205,CLAIM_0072,1238321,CDP_0091,2025-12-08,2025-12-09,CENTRAL,CO,WC,AREA_MGR_0047,GEN_MGR_0022,7808-01    - LITTLETON HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0097,STF02,037-SAMPLE0186,202512,ZIP_0265, ,2025-12-09 13:18:00,2025-12-09 13:34:00,0.0,0.0,16.0,NO MMR
037-SAMPLE0021,CUSTOMER_0233,CLAIM_0371,1238321,CDP_0091,2025-12-08,2025-12-12,CENTRAL,TX,SW,AREA_MGR_0067,GEN_MGR_0041,7594-25    - HOUSTON DOWNTOWN HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0078,STF02,037-SAMPLE0009,202512,ZIP_0245, ,2025-12-12 10:07:00,2025-12-12 10:11:00,0.0,0.0,4.0,NO MMR
037-SAMPLE0191,CUSTOMER_0422,CLAIM_0249,1162232,CDP_0094,2025-11-10,2025-11-08,WESTERN,NV,SPAC,AREA_MGR_0100,GEN_MGR_0050,5713-01    - CRAIG ROAD/1-15 HLE,1,0,0,1,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0069,,STF02,037-SAMPLE0071,202511,ZIP_0283, ,2025-11-08 19:07:00,2025-11-10 11:31:00,2.0,40.0,2424.0,NO MMR
037-SAMPLE0298,CUSTOMER_0071,CLAIM_0421,1162232,CDP_0094,2025-11-17,2025-11-19,WESTERN,CA,SPAC,AREA_MGR_0033,GEN_MGR_0019,5725-01    - GLENDALE HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0070,,STF02,037-SAMPLE0114,202511,ZIP_0300, ,2025-11-19 17:55:00,,,,,NO MMR
037-SAMPLE0121,CUSTOMER_0112,CLAIM_0083,1238321,CDP_0091,2025-12-29,2025-12-30,EASTERN,MD,NY,AREA_MGR_0038,GEN_MGR_0028,5810-05    - SALISBURY HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0067,STF02,037-SAMPLE0046,202512,ZIP_0070, ,2025-12-30 12:42:00,2025-12-30 13:03:00,0.0,1.0,21.0,NO MMR
037-SAMPLE0432,CUSTOMER_0330,CLAIM_0127,1238321,CDP_0091,2025-12-08,2025-12-06,CENTRAL,IL,MW,AREA_MGR_0086,GEN_MGR_0045,5311-01    - OAK PARK HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,BODY_SHOP_0106,STF02,037-SAMPLE0179,202512,ZIP_0192, ,2025-12-06 10:40:00,,,,,NO MMR
037-SAMPLE0286,CUSTOMER_0438,CLAIM_0273,1162232,CDP_0094,2025-11-17,2025-11-19,EASTERN,NC,MA,AREA_MGR_0055,GEN_MGR_0060,5887-20    - DURHAM HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0070,,STF02,037-SAMPLE0107,202511,ZIP_0084, ,2025-11-19 09:20:00,2025-11-19 09:54:00,0.0,0.0,34.0,NO MMR
037-SAMPLE0096,CUSTOMER_0327,CLAIM_0088,2172116,CDP_0032,2025-12-22,2025-12-24,WESTERN,NV,SPAC,AREA_MGR_0100,GEN_MGR_0050,5763-34    - CENTENNIAL PKY MARSH HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0199,,CSA01,037-SAMPLE0035,202512,ZIP_0286, ,2025-12-24 15:19:00,,,,,NO MMR
037-SAMPLE0304,CUSTOMER_0062,CLAIM_0410,1196486,CDP_0066,2025-11-17,2025-11-20,EASTERN,MA,NE,AREA_MGR_0106,GEN_MGR_0038,7779-01    - NEWTON MARRIOTT,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0227,,PLM01,037-SAMPLE0117,202511,ZIP_0018, ,2025-11-20 12:41:00,2025-11-20 16:39:00,0.0,4.0,238.0,NO MMR
037-SAMPLE0437,CUSTOMER_0063,CLAIM_0277,1162232,CDP_0094,2025-12-08,2025-12-07,EASTERN,NC,MA,AREA_MGR_0116,GEN_MGR_0060,6854-26    - CHARLOTTE SOUTH HLE,1,0,0,1,COUNTER,COUNTER,(f)12-24 hrs,,ADJUSTER_0070,,STF02,037-SAMPLE0180,202512,ZIP_0089, ,2025-12-07 14:32:00,2025-12-08 11:00:00,1.0,21.0,1228.0,NO MMR
037-SAMPLE0294,CUSTOMER_0099,CLAIM_0420,1162232,CDP_0094,2025-11-17,2025-11-19,WESTERN,CA,SPAC,AREA_MGR_0001,GEN_MGR_0056,5703-10    - GARDENA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,,STF02,037-SAMPLE0113,202511,ZIP_0292, ,2025-11-19 15:20:00,2025-11-19 15:54:00,0.0,0.0,34.0,NO MMR
037-SAMPLE0349,CUSTOMER_0214,CLAIM_0413,1644278,CDP_0065,2025-11-24,2025-11-25,EASTERN,NJ,NY,AREA_MGR_0069,GEN_MGR_0028,7937-20    - MONTCLAIR MOTORWERKS HLE,1,0,0,1,COUNTER,COUNTER,(h)48+ hrs,,ADJUSTER_0244,,PLM01,037-SAMPLE0140,202511,ZIP_0029, ,2025-11-25 15:28:00,2025-11-28 09:51:00,3.0,66.0,3983.0,NO MMR
037-SAMPLE0091,CUSTOMER_0306,CLAIM_0337,1238321,CDP_0091,2025-12-22,2025-12-24,EASTERN,FL,FL,AREA_MGR_0070,GEN_MGR_0003,7433-10    - TAMPA BRANDON HLE,1,0,0,1,HRD - OKC,HRD - OKC,(a)<30min,,ADJUSTER_0072,,STF02,037-SAMPLE0032,202512,ZIP_0129, ,2025-12-24 11:19:00,2025-12-24 11:42:00,0.0,0.0,23.0,NO MMR
037-SAMPLE0090,CUSTOMER_0106,CLAIM_0239,2289202,CDP_0016,2025-12-22,2025-12-23,CENTRAL,KS,MW,,GEN_MGR_0066,5357-34    - DOWNTOWN WICHITA HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0249,,GNL01,037-SAMPLE0031,202512,ZIP_0215, ,2025-12-23 16:30:00,2025-12-23 17:20:00,0.0,1.0,50.0,NO MMR
037-SAMPLE0226,CUSTOMER_0078,CLAIM_0191,1238321,CDP_0091,2025-11-10,2025-11-12,CENTRAL,MN,MW,AREA_MGR_0071,GEN_MGR_0024,5385-35    - BROOKLYN CENTER HLE,1,0,1,0,HRD - OKC,HRD - OKC,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0006,STF02,037-SAMPLE0085,202511,ZIP_0184, ,2025-11-12 14:25:00,2025-11-12 14:51:00,0.0,0.0,26.0,NO MMR
037-SAMPLE0359,CUSTOMER_0302,CLAIM_0266,1238321,CDP_0091,2025-11-24,2025-11-26,EASTERN,NC,MA,AREA_MGR_0055,GEN_MGR_0060,5878-14    - RALEIGH HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0273,STF02,037-SAMPLE0148,202511,ZIP_0083, ,2025-11-26 12:18:00,2025-11-26 12:56:00,0.0,0.0,38.0,MMR
037-SAMPLE0282,CUSTOMER_0132,CLAIM_0414,1238321,CDP_0091,2025-11-17,2025-11-18,WESTERN,CA,SPAC,AREA_MGR_0033,GEN_MGR_0019,5725-01    - GLENDALE HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0175,STF02,037-SAMPLE0105,202511,ZIP_0300, ,2025-11-18 16:25:00,2025-11-18 17:06:00,0.0,1.0,41.0,NO MMR
208-SAMPLE0469,CUSTOMER_0001,CLAIM_0008,1462836,CDP_0029,2025-11-10,2025-11-12,CANADA,AB,CA ALBERTA ZONE,AREA_MGR_0085,GEN_MGR_0020,8123-01    - 5TH AVENUE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0081,,CAN01,208-SAMPLE0191,202511,ZIP_0362, ,2025-11-12 13:41:00,2025-11-12 14:15:00,0.0,1.0,34.0,NO MMR
037-SAMPLE0071,CUSTOMER_0293,CLAIM_0465,1196491,CDP_0028,2025-12-15,2025-12-19,EASTERN,MA,NE,AREA_MGR_0106,GEN_MGR_0038,7753-04    - DORCHESTER HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0237,BODY_SHOP_0248,COM01,037-SAMPLE0023,202512,ZIP_0012, ,2025-12-19 15:22:00,2025-12-19 15:33:00,0.0,0.0,11.0,MMR
037-SAMPLE0412,CUSTOMER_0375,CLAIM_0180,1162232,CDP_0094,2025-12-01,2025-12-03,EASTERN,MD,MA,AREA_MGR_0113,GEN_MGR_0030,5829-07    - PIKESVILLE HLE,1,0,1,0,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0070,BODY_SHOP_0003,STF02,037-SAMPLE0174,202512,ZIP_0067, ,2025-12-03 15:20:00,2025-12-03 16:30:00,0.0,1.0,70.0,NO MMR
037-SAMPLE0270,CUSTOMER_0087,CLAIM_0221,1689547,CDP_0086,2025-11-17,2025-11-17,EASTERN,NY,NY,AREA_MGR_0013,GEN_MGR_0035,7930-15    - POUGHKEEPSIE IBM RD HLE,1,0,0,1,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0090,,PRO01,037-SAMPLE0099,202511,ZIP_0041, ,2025-11-17 19:52:00,2025-11-19 10:45:00,2.0,39.0,2333.0,NO MMR
037-SAMPLE0032,CUSTOMER_0279,CLAIM_0309,1633312,CDP_0054,2025-12-15,2025-12-15,CENTRAL,MI,NC,AREA_MGR_0022,GEN_MGR_0039,5433-10    - CENTERLINE HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0163,BODY_SHOP_0179,GNL01,037-SAMPLE0011,202512,ZIP_0167, ,2025-12-15 09:00:00,2025-12-15 09:33:00,0.0,0.0,33.0,MMR
037-SAMPLE0009,CUSTOMER_0374,CLAIM_0253,2015262,CDP_0024,2025-12-08,2025-12-11,CENTRAL,IL,MW,AREA_MGR_0074,GEN_MGR_0045,7083-05    - SPRINGFIELD 6TH ST HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0082,,AOW01,037-SAMPLE0004,202512,ZIP_0204,NO SHOW,2025-12-11 13:52:00,2025-12-11 13:58:00,0.0,0.0,6.0,NO MMR
037-SAMPLE0013,CUSTOMER_0033,CLAIM_0415,1238321,CDP_0091,2025-12-08,2025-12-11,WESTERN,CA,SPAC,AREA_MGR_0033,GEN_MGR_0019,5734-08    - NORTHRIDGE HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0048,STF02,037-SAMPLE0005,202512,ZIP_0301, ,2025-12-11 16:41:00,2025-12-11 17:14:00,0.0,1.0,33.0,NO MMR
037-SAMPLE0360,CUSTOMER_0298,CLAIM_0025,2000639,CDP_0004,2025-11-24,2025-11-26,WESTERN,CA,SPAC,AREA_MGR_0030,GEN_MGR_0002,5785-07    - EL MONTE HLE,1,0,0,1,COUNTER,COUNTER,(d)3-6 hrs,,ADJUSTER_0084,BODY_SHOP_0070,ASC01,037-SAMPLE0149,202511,ZIP_0307, ,2025-11-26 14:27:00,2025-11-26 17:52:00,0.0,3.0,205.0,NO MMR
037-SAMPLE0367,CUSTOMER_0358,CLAIM_0026,1460051,CDP_0014,2025-11-24,2025-11-28,WESTERN,CA,SPAC,AREA_MGR_0031,GEN_MGR_0061,7121-01    - SAN BERNARDINO HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0190,,ASC01,037-SAMPLE0154,202511,ZIP_0318, ,2025-11-28 13:03:00,2025-11-28 15:28:00,0.0,2.0,145.0,NO MMR
037-SAMPLE0277,CUSTOMER_0440,CLAIM_0062,1641844,CDP_0053,2025-11-17,2025-11-18,EASTERN,NC,MA,AREA_MGR_0055,GEN_MGR_0060,5878-14    - RALEIGH HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0110,,LBM01,037-SAMPLE0103,202511,ZIP_0083, ,2025-11-18 11:26:00,2025-11-18 12:10:00,0.0,1.0,44.0,NO MMR
037-SAMPLE0239,CUSTOMER_0216,CLAIM_0364,1238321,CDP_0091,2025-11-10,2025-11-13,CENTRAL,TX,SW,AREA_MGR_0050,GEN_MGR_0070,7655-06    - WEST SAN ANTONIO HLE,1,0,1,0,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0072,,STF02,037-SAMPLE0090,202511,ZIP_0256, ,2025-11-13 22:16:00,2025-11-14 10:45:00,1.0,12.0,749.0,NO MMR
037-SAMPLE0070,CUSTOMER_0188,CLAIM_0345,1162232,CDP_0094,2025-12-15,2025-12-19,WESTERN,WA,NPAC,AREA_MGR_0028,GEN_MGR_0008,7336-01    - PUYALLUP HLE,1,0,1,0,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0128,BODY_SHOP_0064,STF02,037-SAMPLE0022,202512,ZIP_0354, ,2025-12-19 14:52:00,2025-12-19 16:56:00,0.0,2.0,124.0,NO MMR
037-SAMPLE0370,CUSTOMER_0218,CLAIM_0187,1238321,CDP_0091,2025-12-01,2025-11-29,CENTRAL,MI,NC,AREA_MGR_0011,GEN_MGR_0039,6944-01    - KALAMAZOO-BATTLE INTL AP,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0162,STF02,037-SAMPLE0157,202511,ZIP_0175, ,2025-11-29 10:07:00,2025-11-29 10:14:00,0.0,0.0,7.0,MMR
242-SAMPLE0491,CUSTOMER_0045,CLAIM_0284,1238321,CDP_0091,2025-11-17,2025-11-20,LICENSEE,OH,LICENSEE,,GEN_MGR_0037,94260-04   - HLE OF VANDALIA,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,,STF02,242-SAMPLE0197,202511,ZIP_0161, ,2025-11-20 18:32:00,,,,,NO MMR
037-SAMPLE0357,CUSTOMER_0207,CLAIM_0306,1486199,CDP_0009,2025-11-24,2025-11-26,EASTERN,FL,FL,AREA_MGR_0107,GEN_MGR_0003,7471-01    - BRADENTON HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0165,BODY_SHOP_0094,GNL01,037-SAMPLE0146,202511,ZIP_0134, ,2025-11-26 09:27:00,2025-11-26 10:16:00,0.0,1.0,49.0,NO MMR
037-SAMPLE0208,CUSTOMER_0271,CLAIM_0267,1162232,CDP_0094,2025-11-10,2025-11-11,EASTERN,NC,MA,AREA_MGR_0055,GEN_MGR_0060,5887-20    - DURHAM HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,,STF02,037-SAMPLE0078,202511,ZIP_0084, ,2025-11-11 11:56:00,2025-11-11 12:49:00,0.0,1.0,53.0,NO MMR
037-SAMPLE0110,CUSTOMER_0027,CLAIM_0015,1512768,CDP_0001,2025-12-29,2025-12-29,CENTRAL,NM,WC,,GEN_MGR_0005,7857-16    - SAN MATEO HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0098,BODY_SHOP_0177,ASC01,037-SAMPLE0040,202512,ZIP_0279, ,2025-12-29 12:31:00,2025-12-29 13:13:00,0.0,1.0,42.0,NO MMR
037-SAMPLE0088,CUSTOMER_0194,CLAIM_0438,1998066,CDP_0061,2025-12-22,2025-12-23,EASTERN,GA,SE,AREA_MGR_0065,GEN_MGR_0067,4903-36    - ALPHARETTA HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0044,BODY_SHOP_0039,NAT01,037-SAMPLE0030,202512,ZIP_0101, ,2025-12-23 12:40:00,2025-12-23 15:47:00,0.0,3.0,187.0,MMR
037-SAMPLE0293,CUSTOMER_0095,CLAIM_0366,1238321,CDP_0091,2025-11-17,2025-11-19,CENTRAL,TX,SW,AREA_MGR_0099,GEN_MGR_0041,7665-32    - BEAUMONT HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,,STF02,037-SAMPLE0112,202511,ZIP_0254, ,2025-11-19 15:02:00,2025-11-19 15:34:00,0.0,0.0,32.0,NO MMR
037-SAMPLE0330,CUSTOMER_0337,CLAIM_0458,1196491,CDP_0028,2025-11-24,2025-11-24,EASTERN,MA,NE,,GEN_MGR_0038,7744-01    - PEABODY HLE,1,0,0,1,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0153,,COM01,037-SAMPLE0130,202511,ZIP_0010, ,2025-11-24 10:57:00,2025-11-25 12:04:00,1.0,26.0,1507.0,NO MMR
037-SAMPLE0422,CUSTOMER_0148,CLAIM_0383,1238321,CDP_0091,2025-12-01,2025-12-04,WESTERN,CA,NPAC,AREA_MGR_0012,GEN_MGR_0018,7272-20    - FREMONT HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0068,STF02,037-SAMPLE0177,202512,ZIP_0332, ,2025-12-04 18:11:00,2025-12-04 18:21:00,0.0,0.0,10.0,MMR
037-SAMPLE0315,CUSTOMER_0036,CLAIM_0343,1238321,CDP_0091,2025-11-17,2025-11-21,WESTERN,WA,NPAC,AREA_MGR_0028,GEN_MGR_0008,7337-05    - KIRKLAND HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,,STF02,037-SAMPLE0124,202511,ZIP_0350, ,2025-11-21 10:47:00,,,,,NO MMR
037-SAMPLE0350,CUSTOMER_0359,CLAIM_0303,1162232,CDP_0094,2025-11-24,2025-11-25,EASTERN,PA,MA,AREA_MGR_0029,GEN_MGR_0033,6821-01    - WEXFORD HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,BODY_SHOP_0003,STF02,037-SAMPLE0141,202511,ZIP_0049, ,2025-11-25 16:17:00,2025-11-25 16:50:00,0.0,0.0,33.0,NO MMR
037-SAMPLE0218,CUSTOMER_0229,CLAIM_0332,1162232,CDP_0094,2025-11-10,2025-11-12,EASTERN,VA,MA,AREA_MGR_0080,GEN_MGR_0030,5853-02    - SOUTH PICKETT ST HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,BODY_SHOP_0003,STF02,037-SAMPLE0082,202511,ZIP_0072, ,2025-11-12 11:23:00,2025-11-12 12:04:00,0.0,1.0,41.0,NO MMR
242-SAMPLE0474,CUSTOMER_0373,CLAIM_0288,1162232,CDP_0094,2025-12-08,2025-12-11,LICENSEE,OH,LICENSEE,,GEN_MGR_0037,94264-03   - WESTERVILLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0128,,STF02,242-SAMPLE0194,202512,ZIP_0153, ,2025-12-11 09:12:00,,,,,NO MMR
037-SAMPLE0388,CUSTOMER_0201,CLAIM_0131,1162232,CDP_0094,2025-12-01,2025-12-01,CENTRAL,IL,MW,AREA_MGR_0101,GEN_MGR_0023,5351-18    - ROCKFORD HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0070,,STF02,037-SAMPLE0165,202512,ZIP_0199, ,2025-12-01 15:17:00,2025-12-01 17:57:00,0.0,2.0,160.0,NO MMR
