CONFIRM_NUM,RENTER_LAST,CLAIM,CDP,CDP NAME,Week Of,INIT_DATE,HTZREGION,SET_STATE,ZONE,AREA_MGR,GENERAL_MGR,RENT_LOC,RES_ID,RENT_IND,CANCEL_ID,UNUSED_IND,CONTACT_GROUP,New Contact Group,CONTACT RANGE,ADJ LNAME,ADJ FNAME,BODY SHOP,CODE,KNUM,MONTH,ZIP,CANCEL REASON,INIT_DT_FINAL,DT_FROM_ALPHA1,DAY_DIF,HRS_DIF,MIN_DIF,MMR
037-SAMPLE1132,CUSTOMER_0133,CLAIM_0258,1238324,Allstate,2026-02-09,2026-02-09,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0030,Service King,STF02,037-SAMPLE1132,202602,ZIP_0453,MERGE RESERVATION,2026-02-09,2026-02-09 17:34:00,0,0,45,NO MMR
037-SAMPLE1133,CUSTOMER_0134,CLAIM_0495,1238321,Progressive,2026-01-19,2026-01-22,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0026,Maaco,STF02,037-SAMPLE1133,202601,ZIP_0055, ,2026-01-22,2026-01-22 16:44:00,0,2,0,MMR
037-SAMPLE1134,CUSTOMER_0135,CLAIM_0124,1238321,Allstate,2026-02-02,2026-02-05,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0042,ABRA Auto Body,STF02,037-SAMPLE1134,202602,ZIP_0471,NO LONGER NEEDED,2026-02-05,2026-02-05 14:25:00,0,2,0,NO MMR
037-SAMPLE1135,CUSTOMER_0136,CLAIM_0282,1238321,Progressive,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0008,Caliber Collision,STF02,037-SAMPLE1135,202601,ZIP_0350,,2026-01-28,,0,0,0,MMR
037-SAMPLE1136,CUSTOMER_0137,CLAIM_0075,1238323,Progressive,2026-02-09,2026-02-09,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0071,Gerber Collision,STF02,037-SAMPLE1136,202602,ZIP_0346, ,2026-02-09,2026-02-09 15:21:00,0,4,30,NO MMR
037-SAMPLE1137,CUSTOMER_0138,CLAIM_0016,1238321,Allstate,2026-02-09,2026-02-12,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0051,Service King,STF02,037-SAMPLE1137,202602,ZIP_0315, ,2026-02-12,2026-02-12 16:47:00,0,2,0,MMR
037-SAMPLE1138,CUSTOMER_0139,CLAIM_0019,1238322,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0053,Maaco,STF02,037-SAMPLE1138,202602,ZIP_0272,MERGE RESERVATION,2026-02-19,2026-02-19 14:31:00,0,0,45,NO MMR
037-SAMPLE1139,CUSTOMER_0140,CLAIM_0310,1238323,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0086,ABRA Auto Body,STF02,037-SAMPLE1139,202602,ZIP_0405, ,2026-02-16,2026-02-16 18:21:00,0,0,45,NO MMR
037-SAMPLE1140,CUSTOMER_0141,CLAIM_0330,1238322,State Farm,2026-01-26,2026-01-26,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0019,Caliber Collision,STF02,037-SAMPLE1140,202601,ZIP_0280, ,2026-01-26,2026-01-26 17:27:00,0,4,30,NO MMR
037-SAMPLE1141,CUSTOMER_0142,CLAIM_0108,1238322,Geico,2026-01-12,2026-01-15,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0028,Gerber Collision,STF02,037-SAMPLE1141,202601,ZIP_0058, ,2026-01-15,2026-01-15 13:55:00,0,2,0,NO MMR
037-SAMPLE1142,CUSTOMER_0143,CLAIM_0180,1238324,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0044,Service King,STF02,037-SAMPLE1142,202602,ZIP_0014, ,2026-02-19,2026-02-19 17:07:00,0,0,15,NO MMR
037-SAMPLE1143,CUSTOMER_0144,CLAIM_0126,1238321,Allstate,2026-01-19,2026-01-21,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0080,Maaco,STF02,037-SAMPLE1143,202601,ZIP_0388, ,2026-01-21,2026-01-21 13:18:00,0,2,0,MMR
037-SAMPLE1144,CUSTOMER_0145,CLAIM_0186,1238321,Liberty Mutual,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0087,ABRA Auto Body,STF02,037-SAMPLE1144,202602,ZIP_0428,CUSTOMER CANCELLED,2026-02-17,2026-02-17 18:59:00,0,4,30,MMR
037-SAMPLE1145,CUSTOMER_0146,CLAIM_0158,1238322,Liberty Mutual,2026-02-09,2026-02-12,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0013,Caliber Collision,STF02,037-SAMPLE1145,202602,ZIP_0258, ,2026-02-12,2026-02-12 17:55:00,0,4,30,NO MMR
037-SAMPLE1146,CUSTOMER_0147,CLAIM_0414,1238323,State Farm,2026-01-26,2026-01-27,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0023,Gerber Collision,STF02,037-SAMPLE1146,202601,ZIP_0403, ,2026-01-27,2026-01-27 14:29:00,0,4,30,NO MMR
037-SAMPLE1147,CUSTOMER_0148,CLAIM_0486,1238323,Liberty Mutual,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0057,Service King,STF02,037-SAMPLE1147,202602,ZIP_0166,MERGE RESERVATION,2026-02-17,2026-02-17 13:46:00,0,0,45,NO MMR
037-SAMPLE1148,CUSTOMER_0149,CLAIM_0234,1238321,State Farm,2026-01-12,2026-01-14,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0047,Maaco,STF02,037-SAMPLE1148,202601,ZIP_0262, ,2026-01-14,,0,0,0,NO MMR
037-SAMPLE1149,CUSTOMER_0150,CLAIM_0374,1238321,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5733-01    - Pasadena HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0035,ABRA Auto Body,STF02,037-SAMPLE1149,202602,ZIP_0304,NO LONGER NEEDED,2026-02-16,,0,0,0,NO MMR
037-SAMPLE1150,CUSTOMER_0151,CLAIM_0388,1238321,Allstate,2026-01-12,2026-01-12,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0072,Caliber Collision,STF02,037-SAMPLE1150,202601,ZIP_0266, ,2026-01-12,2026-01-12 16:59:00,0,4,30,NO MMR
037-SAMPLE1151,CUSTOMER_0152,CLAIM_0135,1238322,State Farm,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0073,Gerber Collision,STF02,037-SAMPLE1151,202601,ZIP_0216, ,2026-01-13,2026-01-13 18:19:00,0,4,30,NO MMR
037-SAMPLE1152,CUSTOMER_0153,CLAIM_0329,1238322,Liberty Mutual,2026-02-09,2026-02-10,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0035,Service King,STF02,037-SAMPLE1152,202602,ZIP_0359, ,2026-02-10,2026-02-10 13:40:00,0,4,30,NO MMR
037-SAMPLE1153,CUSTOMER_0154,CLAIM_0418,1238324,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0084,Maaco,STF02,037-SAMPLE1153,202602,ZIP_0160, ,2026-02-16,2026-02-16 16:20:00,0,4,30,NO MMR
037-SAMPLE1154,CUSTOMER_0155,CLAIM_0002,1238324,Liberty Mutual,2026-02-02,2026-02-03,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0032,ABRA Auto Body,STF02,037-SAMPLE1154,202602,ZIP_0334, ,2026-02-03,2026-02-03 12:21:00,0,0,45,MMR
037-SAMPLE1155,CUSTOMER_0156,CLAIM_0221,1238321,Liberty Mutual,2026-01-19,2026-01-21,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0006,Caliber Collision,STF02,037-SAMPLE1155,202601,ZIP_0272, ,2026-01-21,2026-01-21 16:49:00,0,2,0,NO MMR
037-SAMPLE1156,CUSTOMER_0157,CLAIM_0181,1238324,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0053,Gerber Collision,STF02,037-SAMPLE1156,202602,ZIP_0437, ,2026-02-19,,0,0,0,NO MMR
037-SAMPLE1157,CUSTOMER_0158,CLAIM_0382,1238324,Liberty Mutual,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0010,Service King,STF02,037-SAMPLE1157,202601,ZIP_0026, ,2026-01-13,2026-01-13 12:01:00,0,0,15,NO MMR
037-SAMPLE1158,CUSTOMER_0159,CLAIM_0235,1238324,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0068,Maaco,STF02,037-SAMPLE1158,202602,ZIP_0324, ,2026-02-16,2026-02-16 13:18:00,0,4,30,NO MMR
037-SAMPLE1159,CUSTOMER_0160,CLAIM_0004,1238323,Liberty Mutual,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0071,ABRA Auto Body,STF02,037-SAMPLE1159,202602,ZIP_0320, ,2026-02-18,,0,0,0,NO MMR
037-SAMPLE1160,CUSTOMER_0161,CLAIM_0443,1238321,Progressive,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0059,Caliber Collision,STF02,037-SAMPLE1160,202602,ZIP_0074, ,2026-02-19,2026-02-19 17:05:00,0,2,0,NO MMR
037-SAMPLE1161,CUSTOMER_0162,CLAIM_0275,1238321,Geico,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0052,Gerber Collision,STF02,037-SAMPLE1161,202602,ZIP_0006, ,2026-02-16,,0,0,0,MMR
037-SAMPLE1162,CUSTOMER_0163,CLAIM_0091,1238323,Liberty Mutual,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0077,Service King,STF02,037-SAMPLE1162,202601,ZIP_0032,,2026-01-13,2026-01-13 14:57:00,0,4,30,MMR
037-SAMPLE1163,CUSTOMER_0164,CLAIM_0125,1238322,Progressive,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0088,Maaco,STF02,037-SAMPLE1163,202602,ZIP_0126,,2026-02-17,2026-02-17 13:36:00,0,2,0,NO MMR
037-SAMPLE1164,CUSTOMER_0165,CLAIM_0489,1238324,State Farm,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0056,ABRA Auto Body,STF02,037-SAMPLE1164,202602,ZIP_0118, ,2026-02-17,2026-02-17 15:17:00,0,4,30,NO MMR
037-SAMPLE1165,CUSTOMER_0166,CLAIM_0036,1238321,Liberty Mutual,2026-01-19,2026-01-20,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0088,Caliber Collision,STF02,037-SAMPLE1165,202601,ZIP_0092, ,2026-01-20,2026-01-20 14:57:00,0,2,0,NO MMR
037-SAMPLE1166,CUSTOMER_0167,CLAIM_0437,1238322,Geico,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0031,Gerber Collision,STF02,037-SAMPLE1166,202602,ZIP_0167, ,2026-02-16,2026-02-16 16:56:00,0,0,15,MMR
037-SAMPLE1167,CUSTOMER_0168,CLAIM_0493,1238324,State Farm,2026-02-02,2026-02-03,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0043,Service King,STF02,037-SAMPLE1167,202602,ZIP_0103, ,2026-02-03,2026-02-03 13:43:00,0,4,30,NO MMR
037-SAMPLE1168,CUSTOMER_0169,CLAIM_0413,1238324,Allstate,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0039,Maaco,STF02,037-SAMPLE1168,202602,ZIP_0079, ,2026-02-18,2026-02-18 17:54:00,0,0,45,MMR
037-SAMPLE1169,CUSTOMER_0170,CLAIM_0387,1238321,Progressive,2026-02-09,2026-02-11,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0027,ABRA Auto Body,STF02,037-SAMPLE1169,202602,ZIP_0341, ,2026-02-11,2026-02-11 12:46:00,0,4,30,NO MMR
037-SAMPLE1170,CUSTOMER_0171,CLAIM_0186,1238323,Liberty Mutual,2026-02-09,2026-02-12,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0051,Caliber Collision,STF02,037-SAMPLE1170,202602,ZIP_0277,CUSTOMER CANCELLED,2026-02-12,2026-02-12 13:27:00,0,0,15,NO MMR
037-SAMPLE1171,CUSTOMER_0172,CLAIM_0448,1238324,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0011,Gerber Collision,STF02,037-SAMPLE1171,202602,ZIP_0295,FOUND BETTER RATE,2026-02-16,,0,0,0,NO MMR
037-SAMPLE1172,CUSTOMER_0173,CLAIM_0017,1238323,Progressive,2026-01-12,2026-01-15,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0025,Service King,STF02,037-SAMPLE1172,202601,ZIP_0460, ,2026-01-15,2026-01-15 17:37:00,0,0,15,NO MMR
037-SAMPLE1173,CUSTOMER_0174,CLAIM_0192,1238321,Geico,2026-01-19,2026-01-20,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0019,Maaco,STF02,037-SAMPLE1173,202601,ZIP_0012, ,2026-01-20,2026-01-20 18:29:00,0,2,0,MMR
037-SAMPLE1174,CUSTOMER_0175,CLAIM_0099,1238324,Allstate,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0022,ABRA Auto Body,STF02,037-SAMPLE1174,202602,ZIP_0494, ,2026-02-18,2026-02-18 12:05:00,0,0,45,NO MMR
037-SAMPLE1175,CUSTOMER_0176,CLAIM_0084,1238323,Allstate,2026-01-19,2026-01-19,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0006,Caliber Collision,STF02,037-SAMPLE1175,202601,ZIP_0307, ,2026-01-19,2026-01-19 13:39:00,0,4,30,NO MMR
037-SAMPLE1176,CUSTOMER_0177,CLAIM_0319,1238321,Progressive,2026-01-26,2026-01-26,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0049,Gerber Collision,STF02,037-SAMPLE1176,202601,ZIP_0286,VEHICLE REPAIRED EARLY,2026-01-26,,0,0,0,NO MMR
037-SAMPLE1177,CUSTOMER_0178,CLAIM_0327,1238323,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0066,Service King,STF02,037-SAMPLE1177,202602,ZIP_0223, ,2026-02-19,2026-02-19 16:01:00,0,2,0,MMR
037-SAMPLE1178,CUSTOMER_0179,CLAIM_0323,1238321,Liberty Mutual,2026-01-19,2026-01-20,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0041,Maaco,STF02,037-SAMPLE1178,202601,ZIP_0387, ,2026-01-20,,0,0,0,MMR
037-SAMPLE1179,CUSTOMER_0180,CLAIM_0280,1238322,Allstate,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0015,ABRA Auto Body,STF02,037-SAMPLE1179,202602,ZIP_0149, ,2026-02-19,2026-02-19 17:19:00,0,0,45,NO MMR
037-SAMPLE1180,CUSTOMER_0181,CLAIM_0442,1238324,State Farm,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0092,Caliber Collision,STF02,037-SAMPLE1180,202602,ZIP_0355, ,2026-02-16,2026-02-16 14:13:00,0,0,45,MMR
037-SAMPLE1181,CUSTOMER_0182,CLAIM_0313,1238324,Allstate,2026-01-26,2026-01-27,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0016,Gerber Collision,STF02,037-SAMPLE1181,202601,ZIP_0497,FOUND BETTER RATE,2026-01-27,2026-01-27 14:13:00,0,0,45,MMR
037-SAMPLE1182,CUSTOMER_0183,CLAIM_0073,1238323,State Farm,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0007,Service King,STF02,037-SAMPLE1182,202602,ZIP_0223, ,2026-02-16,2026-02-16 18:44:00,0,0,15,MMR
037-SAMPLE1183,CUSTOMER_0184,CLAIM_0202,1238321,Geico,2026-02-09,2026-02-10,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0076,Maaco,STF02,037-SAMPLE1183,202602,ZIP_0451,,2026-02-10,,0,0,0,NO MMR
037-SAMPLE1184,CUSTOMER_0185,CLAIM_0403,1238323,Liberty Mutual,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0006,ABRA Auto Body,STF02,037-SAMPLE1184,202602,ZIP_0437, ,2026-02-18,2026-02-18 15:59:00,0,0,45,NO MMR
037-SAMPLE1185,CUSTOMER_0186,CLAIM_0356,1238321,Progressive,2026-01-12,2026-01-14,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0074,Caliber Collision,STF02,037-SAMPLE1185,202601,ZIP_0366, ,2026-01-14,2026-01-14 18:20:00,0,4,30,NO MMR
037-SAMPLE1186,CUSTOMER_0187,CLAIM_0075,1238323,Allstate,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0070,Gerber Collision,STF02,037-SAMPLE1186,202602,ZIP_0438,VEHICLE REPAIRED EARLY,2026-02-19,2026-02-19 12:14:00,0,0,15,NO MMR
037-SAMPLE1187,CUSTOMER_0188,CLAIM_0207,1238322,Geico,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0016,Service King,STF02,037-SAMPLE1187,202602,ZIP_0493, ,2026-02-16,2026-02-16 17:41:00,0,2,0,NO MMR
037-SAMPLE1188,CUSTOMER_0189,CLAIM_0240,1238323,Progressive,2026-01-12,2026-01-14,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0025,Maaco,STF02,037-SAMPLE1188,202601,ZIP_0216,NO LONGER NEEDED,2026-01-14,,0,0,0,NO MMR
037-SAMPLE1189,CUSTOMER_0190,CLAIM_0203,1238323,Liberty Mutual,2026-01-12,2026-01-15,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0068,ABRA Auto Body,STF02,037-SAMPLE1189,202601,ZIP_0038, ,2026-01-15,2026-01-15 17:09:00,0,4,30,MMR
037-SAMPLE1190,CUSTOMER_0191,CLAIM_0043,1238323,Liberty Mutual,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0039,Caliber Collision,STF02,037-SAMPLE1190,202602,ZIP_0303, ,2026-02-18,2026-02-18 13:14:00,0,4,30,NO MMR
037-SAMPLE1191,CUSTOMER_0192,CLAIM_0101,1238321,Allstate,2026-02-02,2026-02-02,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0033,Gerber Collision,STF02,037-SAMPLE1191,202602,ZIP_0028, ,2026-02-02,,0,0,0,MMR
037-SAMPLE1192,CUSTOMER_0193,CLAIM_0002,1238321,Progressive,2026-02-09,2026-02-10,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0034,Service King,STF02,037-SAMPLE1192,202602,ZIP_0418, ,2026-02-10,,0,0,0,MMR
037-SAMPLE1193,CUSTOMER_0194,CLAIM_0428,1238321,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0074,Maaco,STF02,037-SAMPLE1193,202602,ZIP_0111, ,2026-02-16,,0,0,0,NO MMR
037-SAMPLE1194,CUSTOMER_0195,CLAIM_0367,1238324,Geico,2026-01-05,2026-01-08,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0022,ABRA Auto Body,STF02,037-SAMPLE1194,202601,ZIP_0078, ,2026-01-08,2026-01-08 13:45:00,0,2,0,NO MMR
037-SAMPLE1195,CUSTOMER_0196,CLAIM_0228,1238322,Progressive,2026-02-09,2026-02-12,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0011,Caliber Collision,STF02,037-SAMPLE1195,202602,ZIP_0004, ,2026-02-12,2026-02-12 12:34:00,0,0,45,NO MMR
037-SAMPLE1196,CUSTOMER_0197,CLAIM_0205,1238322,State Farm,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0072,Gerber Collision,STF02,037-SAMPLE1196,202602,ZIP_0165,VEHICLE REPAIRED EARLY,2026-02-18,2026-02-18 13:50:00,0,4,30,NO MMR
037-SAMPLE1197,CUSTOMER_0198,CLAIM_0325,1238324,Geico,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0046,Service King,STF02,037-SAMPLE1197,202602,ZIP_0461, ,2026-02-16,2026-02-16 15:57:00,0,4,30,NO MMR
